id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1231943639934423041,1231943639934423041,1582553226000,2020-02-24,15:07:06,CET,579026113,gasperinisil,Sil 🐧,,Confido in voi https://twitter.com/dario_head/status/1231848708934946816 …,[],['https://twitter.com/dario_head/status/1231848708934946816'],[],0,0,1,[],[],https://twitter.com/GasperiniSil/status/1231943639934423041,False,https://twitter.com/dario_head/status/1231848708934946816,0,Livorno,,,,,,"[{'user_id': '579026113', 'username': 'GasperiniSil'}]",,,,
1231943433599758337,1231686352548356096,1582553177000,2020-02-24,15:06:17,CET,2326872970,rafvitolo,Raffaele,,Si ma dai stiamo scherzando.....,"['patriziarametta', 'leonemaschio']",[],[],0,0,0,[],[],https://twitter.com/rafvitolo/status/1231943433599758337,False,,0,Livorno,,,,,,"[{'user_id': '2326872970', 'username': 'rafvitolo'}, {'user_id': '479810905', 'username': 'PatriziaRametta'}, {'user_id': '372937945', 'username': 'leonemaschio'}]",,,,
1231943424137453568,1231942541827887104,1582553175000,2020-02-24,15:06:15,CET,306306659,erion101010,Erion,,"Bisogna vedere i soggetti che sono morti dai 
Un po’ di calma e sano ragionamento",['ambasciatore_9'],[],[],0,0,0,[],[],https://twitter.com/erion101010/status/1231943424137453568,False,,0,Livorno,,,,,,"[{'user_id': '306306659', 'username': 'erion101010'}, {'user_id': '2194497177', 'username': 'ambasciatore_9'}]",,,,
1231943317178507264,1231943317178507264,1582553149000,2020-02-24,15:05:49,CET,2813753329,italian_girl_99,Its.Melys_5SOS_ 🇮🇹,,"Ebbene sì, ecco cosa succede al supermercato di #Codogno . La storia sta sfuggendo di mano a tutti. #Covid_19 #COVID pic.twitter.com/ICIFMPoShB",[],[],"['https://pbs.twimg.com/media/ERi96gUWsAEfDhQ.jpg', 'https://pbs.twimg.com/media/ERi96gVXsAEzOJ3.jpg']",0,0,0,"['#codogno', '#covid_19', '#covid']",[],https://twitter.com/Italian_Girl_99/status/1231943317178507264,False,,0,Livorno,,,,,,"[{'user_id': '2813753329', 'username': 'Italian_Girl_99'}]",,,,
1231943281669541888,1231859959828230145,1582553141000,2020-02-24,15:05:41,CET,1108513736250310657,davide38296157,Ardito,,Ma se mancano anche le mascherine nei reparti ospedalieri,['04carmen20'],[],[],0,0,0,[],[],https://twitter.com/Davide38296157/status/1231943281669541888,False,,0,Livorno,,,,,,"[{'user_id': '1108513736250310657', 'username': 'Davide38296157'}, {'user_id': '1035239332691562496', 'username': '04Carmen20'}]",,,,
1231942821155868677,1225029344525017088,1582553031000,2020-02-24,15:03:51,CET,1093235381124980736,adambennasr2,Adam Ben Nasr 🇮🇹,,"Situazione #coronavirus #COVID19
#coronavirusItalia #Covid_19
#COVID #Italia 
Tra ( ) con il simbolo + i nuovi casi dalle 00:00 di oggi
224 casi confermati ( + 67 )
6 decessi ( + 3 )
22 recuperati
23 gravi in condizioni critiche
#COVID19italia #CoronaVirusitaly #virus",[],[],[],0,1,0,"['#coronavirus', '#covid19', '#coronavirusitalia', '#covid_19', '#covid', '#italia', '#covid19italia', '#coronavirusitaly', '#virus']",[],https://twitter.com/AdamBenNasr2/status/1231942821155868677,False,,0,Livorno,,,,,,"[{'user_id': '1093235381124980736', 'username': 'AdamBenNasr2'}]",,,,
1231942801962815488,1231940971711094784,1582553027000,2020-02-24,15:03:47,CET,869562805,fradelcor,Francesca Del Corso,,"Ad esser razzisti fino in fondo, si sa che dalla bassa lodigiana.... 😜","['galatacla', 'oilforbook', 'rotellafp', 'franciungaro', 'topofheaven', 'albertoletizia2', 'paoloaddario', 'ilariacapua', 'fabriziogiul', 'nelloscavo', 'gibadiplomatico']",[],[],0,0,0,[],[],https://twitter.com/fradelcor/status/1231942801962815488,False,,0,Livorno,,,,,,"[{'user_id': '869562805', 'username': 'fradelcor'}, {'user_id': '2695769460', 'username': 'galatacla'}, {'user_id': '231200390', 'username': 'oilforbook'}, {'user_id': '2726406317', 'username': 'RotellaFP'}, {'user_id': '560509154', 'username': 'franciungaro'}, {'user_id': '800245686', 'username': 'TopOfHeaven'}, {'user_id': '1047429818004983808', 'username': 'AlbertoLetizia2'}, {'user_id': '1122545586895560704', 'username': 'PaoloAddario'}, {'user_id': '842328415', 'username': 'ilariacapua'}, {'user_id': '1231275826001391616', 'username': 'FabrizioGiul'}, {'user_id': '24152905', 'username': 'nelloscavo'}, {'user_id': '59475391', 'username': 'Gibadiplomatico'}]",,,,
1231942769154887681,1231907904413949952,1582553019000,2020-02-24,15:03:39,CET,579026113,gasperinisil,Sil 🐧,,Vado controcorrente visti i commenti e ti dico Eugenio 😂,['dardeevil'],[],[],0,0,1,[],[],https://twitter.com/GasperiniSil/status/1231942769154887681,False,,0,Livorno,,,,,,"[{'user_id': '579026113', 'username': 'GasperiniSil'}, {'user_id': '1016020609254424576', 'username': 'dardeevil'}]",,,,
1231942283349700609,1231585894789980160,1582552903000,2020-02-24,15:01:43,CET,2971568187,pellegriniluisa,M. Luisa Pellegrini,,"A questo punto se è guarito può essere individuato solo tramite la presenza degli anticorpi. Il manager che era stato a cena col 38enne e che veniva indicato come paziente zero è stato scagionato proprio per l'assenza di anticorpi, che prova che non ha mai contratto il virus.","['irridentel', 'lup1358']",[],[],1,0,0,[],[],https://twitter.com/PellegriniLuisa/status/1231942283349700609,False,,0,Livorno,,,,,,"[{'user_id': '2971568187', 'username': 'PellegriniLuisa'}, {'user_id': '821662290151931904', 'username': 'IrridenteL'}, {'user_id': '2289478154', 'username': 'lup1358'}]",,,,
1231942266371104768,1231942266371104768,1582552899000,2020-02-24,15:01:39,CET,1324519873,consorzioicon,Consorzio ICoN,,Dal racconto dell'esperienza come Ministro alla nuove sfide della Treccani: giovedì l'incontro con Massimo Bray a @iicMonaco ➡️ https://loom.ly/pxAIG8I ,['iicmonaco'],['https://loom.ly/pxAIG8I'],[],0,0,0,[],[],https://twitter.com/ConsorzioICoN/status/1231942266371104768,False,,0,Livorno,,,,,,"[{'user_id': '1324519873', 'username': 'ConsorzioICoN'}, {'user_id': '2797716593', 'username': 'iicMonaco'}]",,,,
